id,date,item,sales
6051,2014-07-28,4,23
6052,2014-07-29,4,29
6053,2014-07-30,4,21
6054,2014-07-31,4,21
6055,2014-08-01,4,36
6056,2014-08-02,4,33
6057,2014-08-03,4,26
6058,2014-08-04,4,22
6059,2014-08-05,4,24
6060,2014-08-06,4,19
6061,2014-08-07,4,26
6062,2014-08-08,4,32
6063,2014-08-09,4,37
6064,2014-08-10,4,43
6065,2014-08-11,4,20
6066,2014-08-12,4,23
6067,2014-08-13,4,14
6068,2014-08-14,4,37
6069,2014-08-15,4,26
6070,2014-08-16,4,43
6071,2014-08-17,4,31
6072,2014-08-18,4,21
6073,2014-08-19,4,18
6074,2014-08-20,4,23
6075,2014-08-21,4,20
6076,2014-08-22,4,25
6077,2014-08-23,4,36
6078,2014-08-24,4,28
6079,2014-08-25,4,22
6080,2014-08-26,4,23
6081,2014-08-27,4,20
6082,2014-08-28,4,36
6083,2014-08-29,4,26
6084,2014-08-30,4,30
6085,2014-08-31,4,32
6086,2014-09-01,4,15
6087,2014-09-02,4,29
6088,2014-09-03,4,18
6089,2014-09-04,4,23
6090,2014-09-05,4,34
6091,2014-09-06,4,32
6092,2014-09-07,4,43
6093,2014-09-08,4,17
6094,2014-09-09,4,29
6095,2014-09-10,4,31
6096,2014-09-11,4,21
6097,2014-09-12,4,25
6098,2014-09-13,4,27
6099,2014-09-14,4,34
6100,2014-09-15,4,14
6101,2014-09-16,4,24
6102,2014-09-17,4,20
6103,2014-09-18,4,23
6104,2014-09-19,4,27
6105,2014-09-20,4,36
6106,2014-09-21,4,29
6107,2014-09-22,4,22
6108,2014-09-23,4,35
6109,2014-09-24,4,31
6110,2014-09-25,4,28
6111,2014-09-26,4,30
6112,2014-09-27,4,32
6113,2014-09-28,4,26
6114,2014-09-29,4,21
6115,2014-09-30,4,21
6116,2014-10-01,4,38
6117,2014-10-02,4,26
6118,2014-10-03,4,20
6119,2014-10-04,4,30
6120,2014-10-05,4,28
6121,2014-10-06,4,20
6122,2014-10-07,4,28
6123,2014-10-08,4,17
6124,2014-10-09,4,32
6125,2014-10-10,4,27
6126,2014-10-11,4,15
6127,2014-10-12,4,35
6128,2014-10-13,4,19
6129,2014-10-14,4,22
6130,2014-10-15,4,14
6131,2014-10-16,4,29
6132,2014-10-17,4,26
6133,2014-10-18,4,31
6134,2014-10-19,4,27
6135,2014-10-20,4,18
6136,2014-10-21,4,23
6137,2014-10-22,4,25
6138,2014-10-23,4,25
6139,2014-10-24,4,23
6140,2014-10-25,4,29
6141,2014-10-26,4,30
6142,2014-10-27,4,16
6143,2014-10-28,4,18
6144,2014-10-29,4,31
6145,2014-10-30,4,25
6146,2014-10-31,4,16
6147,2014-11-01,4,27
6148,2014-11-02,4,32
6149,2014-11-03,4,23
6150,2014-11-04,4,28
6151,2014-11-05,4,22
6152,2014-11-06,4,17
6153,2014-11-07,4,37
6154,2014-11-08,4,23
6155,2014-11-09,4,37
6156,2014-11-10,4,28
6157,2014-11-11,4,32
6158,2014-11-12,4,30
6159,2014-11-13,4,27
6160,2014-11-14,4,30
6161,2014-11-15,4,31
6162,2014-11-16,4,30
6163,2014-11-17,4,24
6164,2014-11-18,4,23
6165,2014-11-19,4,29
6166,2014-11-20,4,25
6167,2014-11-21,4,32
6168,2014-11-22,4,27
6169,2014-11-23,4,25
6170,2014-11-24,4,23
6171,2014-11-25,4,18
6172,2014-11-26,4,22
6173,2014-11-27,4,27
6174,2014-11-28,4,17
6175,2014-11-29,4,35
6176,2014-11-30,4,26
6177,2014-12-01,4,13
6178,2014-12-02,4,13
6179,2014-12-03,4,17
6180,2014-12-04,4,16
6181,2014-12-05,4,16
6182,2014-12-06,4,15
6183,2014-12-07,4,18
6184,2014-12-08,4,9
6185,2014-12-09,4,7
6186,2014-12-10,4,18
6187,2014-12-11,4,22
6188,2014-12-12,4,19
6189,2014-12-13,4,23
6190,2014-12-14,4,17
6191,2014-12-15,4,14
6192,2014-12-16,4,10
6193,2014-12-17,4,19
6194,2014-12-18,4,21
6195,2014-12-19,4,17
6196,2014-12-20,4,23
6197,2014-12-21,4,19
6198,2014-12-22,4,5
6199,2014-12-23,4,15
6200,2014-12-24,4,20
6201,2014-12-25,4,16
6202,2014-12-26,4,14
6203,2014-12-27,4,20
6204,2014-12-28,4,14
6205,2014-12-29,4,14
6206,2014-12-30,4,22
6207,2014-12-31,4,15
6208,2015-01-01,4,21
6209,2015-01-02,4,21
6210,2015-01-03,4,15
6211,2015-01-04,4,23
6212,2015-01-05,4,12
6213,2015-01-06,4,19
6214,2015-01-07,4,11
6215,2015-01-08,4,14
6216,2015-01-09,4,18
6217,2015-01-10,4,22
6218,2015-01-11,4,20
6219,2015-01-12,4,13
6220,2015-01-13,4,19
6221,2015-01-14,4,12
6222,2015-01-15,4,11
6223,2015-01-16,4,15
6224,2015-01-17,4,17
6225,2015-01-18,4,16
6226,2015-01-19,4,12
6227,2015-01-20,4,14
6228,2015-01-21,4,16
6229,2015-01-22,4,18
6230,2015-01-23,4,22
6231,2015-01-24,4,19
6232,2015-01-25,4,17
6233,2015-01-26,4,15
6234,2015-01-27,4,23
6235,2015-01-28,4,11
6236,2015-01-29,4,17
6237,2015-01-30,4,19
6238,2015-01-31,4,18
6239,2015-02-01,4,17
6240,2015-02-02,4,13
6241,2015-02-03,4,21
6242,2015-02-04,4,15
6243,2015-02-05,4,19
6244,2015-02-06,4,20
6245,2015-02-07,4,22
6246,2015-02-08,4,16
6247,2015-02-09,4,18
6248,2015-02-10,4,22
6249,2015-02-11,4,18
6250,2015-02-12,4,16
6251,2015-02-13,4,25
6252,2015-02-14,4,15
6253,2015-02-15,4,25
6254,2015-02-16,4,14
6255,2015-02-17,4,17
6256,2015-02-18,4,16
6257,2015-02-19,4,13
6258,2015-02-20,4,16
6259,2015-02-21,4,28
6260,2015-02-22,4,21
6261,2015-02-23,4,14
6262,2015-02-24,4,18
6263,2015-02-25,4,23
6264,2015-02-26,4,20
6265,2015-02-27,4,28
6266,2015-02-28,4,21
6267,2015-03-01,4,19
6268,2015-03-02,4,15
6269,2015-03-03,4,26
6270,2015-03-04,4,26
6271,2015-03-05,4,26
6272,2015-03-06,4,32
6273,2015-03-07,4,21
6274,2015-03-08,4,23
6275,2015-03-09,4,14
6276,2015-03-10,4,18
6277,2015-03-11,4,16
6278,2015-03-12,4,17
6279,2015-03-13,4,21
6280,2015-03-14,4,17
6281,2015-03-15,4,38
6282,2015-03-16,4,19
6283,2015-03-17,4,15
6284,2015-03-18,4,23
6285,2015-03-19,4,23
6286,2015-03-20,4,28
6287,2015-03-21,4,19
6288,2015-03-22,4,36
6289,2015-03-23,4,21
6290,2015-03-24,4,19
6291,2015-03-25,4,13
6292,2015-03-26,4,18
6293,2015-03-27,4,22
6294,2015-03-28,4,29
6295,2015-03-29,4,29
6296,2015-03-30,4,22
6297,2015-03-31,4,18
6298,2015-04-01,4,23
6299,2015-04-02,4,20
6300,2015-04-03,4,25
6301,2015-04-04,4,23
6302,2015-04-05,4,23
6303,2015-04-06,4,14
6304,2015-04-07,4,18
6305,2015-04-08,4,22
6306,2015-04-09,4,20
6307,2015-04-10,4,23
6308,2015-04-11,4,32
6309,2015-04-12,4,38
6310,2015-04-13,4,13
6311,2015-04-14,4,24
6312,2015-04-15,4,24
6313,2015-04-16,4,31
6314,2015-04-17,4,27
6315,2015-04-18,4,37
6316,2015-04-19,4,31
6317,2015-04-20,4,20
6318,2015-04-21,4,27
6319,2015-04-22,4,32
6320,2015-04-23,4,20
6321,2015-04-24,4,37
6322,2015-04-25,4,33
6323,2015-04-26,4,26
6324,2015-04-27,4,19
6325,2015-04-28,4,29
6326,2015-04-29,4,23
6327,2015-04-30,4,26
6328,2015-05-01,4,26
6329,2015-05-02,4,38
6330,2015-05-03,4,39
6331,2015-05-04,4,19
6332,2015-05-05,4,21
6333,2015-05-06,4,35
6334,2015-05-07,4,28
6335,2015-05-08,4,36
6336,2015-05-09,4,32
6337,2015-05-10,4,30
6338,2015-05-11,4,24
6339,2015-05-12,4,30
6340,2015-05-13,4,29
6341,2015-05-14,4,30
6342,2015-05-15,4,24
6343,2015-05-16,4,38
6344,2015-05-17,4,36
6345,2015-05-18,4,30
6346,2015-05-19,4,30
6347,2015-05-20,4,21
6348,2015-05-21,4,34
6349,2015-05-22,4,23
6350,2015-05-23,4,20
6351,2015-05-24,4,24
6352,2015-05-25,4,22
6353,2015-05-26,4,22
6354,2015-05-27,4,21
6355,2015-05-28,4,45
6356,2015-05-29,4,24
6357,2015-05-30,4,36
6358,2015-05-31,4,39
6359,2015-06-01,4,25
6360,2015-06-02,4,32
6361,2015-06-03,4,21
6362,2015-06-04,4,32
6363,2015-06-05,4,42
6364,2015-06-06,4,37
6365,2015-06-07,4,39
6366,2015-06-08,4,22
6367,2015-06-09,4,30
6368,2015-06-10,4,30
6369,2015-06-11,4,28
6370,2015-06-12,4,35
6371,2015-06-13,4,37
6372,2015-06-14,4,37
6373,2015-06-15,4,23
6374,2015-06-16,4,17
6375,2015-06-17,4,26
6376,2015-06-18,4,26
6377,2015-06-19,4,32
6378,2015-06-20,4,40
6379,2015-06-21,4,41
6380,2015-06-22,4,21
6381,2015-06-23,4,21
6382,2015-06-24,4,33
6383,2015-06-25,4,29
6384,2015-06-26,4,21
6385,2015-06-27,4,33
6386,2015-06-28,4,45
6387,2015-06-29,4,27
6388,2015-06-30,4,21
6389,2015-07-01,4,34
6390,2015-07-02,4,24
6391,2015-07-03,4,34
6392,2015-07-04,4,38
6393,2015-07-05,4,50
6394,2015-07-06,4,26
6395,2015-07-07,4,29
6396,2015-07-08,4,31
6397,2015-07-09,4,36
6398,2015-07-10,4,28
6399,2015-07-11,4,40
6400,2015-07-12,4,46
6401,2015-07-13,4,24
6402,2015-07-14,4,30
6403,2015-07-15,4,31
6404,2015-07-16,4,35
6405,2015-07-17,4,32
6406,2015-07-18,4,30
6407,2015-07-19,4,41
6408,2015-07-20,4,25
6409,2015-07-21,4,29
6410,2015-07-22,4,33
6411,2015-07-23,4,36
6412,2015-07-24,4,40
6413,2015-07-25,4,34
6414,2015-07-26,4,31
6415,2015-07-27,4,32
6416,2015-07-28,4,24
6417,2015-07-29,4,29
6418,2015-07-30,4,28
6419,2015-07-31,4,30
6420,2015-08-01,4,29
6421,2015-08-02,4,34
6422,2015-08-03,4,18
6423,2015-08-04,4,21
6424,2015-08-05,4,33
6425,2015-08-06,4,24
6426,2015-08-07,4,30
6427,2015-08-08,4,31
6428,2015-08-09,4,34
6429,2015-08-10,4,31
6430,2015-08-11,4,22
6431,2015-08-12,4,31
6432,2015-08-13,4,21
6433,2015-08-14,4,24
6434,2015-08-15,4,18
6435,2015-08-16,4,21
6436,2015-08-17,4,16
6437,2015-08-18,4,31
6438,2015-08-19,4,20
6439,2015-08-20,4,20
6440,2015-08-21,4,31
6441,2015-08-22,4,30
6442,2015-08-23,4,37
6443,2015-08-24,4,16
6444,2015-08-25,4,34
6445,2015-08-26,4,26
6446,2015-08-27,4,21
6447,2015-08-28,4,27
6448,2015-08-29,4,38
6449,2015-08-30,4,38
6450,2015-08-31,4,15
6451,2015-09-01,4,25
6452,2015-09-02,4,18
6453,2015-09-03,4,27
6454,2015-09-04,4,38
6455,2015-09-05,4,24
6456,2015-09-06,4,29
6457,2015-09-07,4,16
6458,2015-09-08,4,31
6459,2015-09-09,4,26
6460,2015-09-10,4,34
6461,2015-09-11,4,20
6462,2015-09-12,4,31
6463,2015-09-13,4,37
6464,2015-09-14,4,22
6465,2015-09-15,4,18
6466,2015-09-16,4,17
6467,2015-09-17,4,27
6468,2015-09-18,4,28
6469,2015-09-19,4,31
6470,2015-09-20,4,44
6471,2015-09-21,4,27
6472,2015-09-22,4,25
6473,2015-09-23,4,16
6474,2015-09-24,4,22
6475,2015-09-25,4,21
6476,2015-09-26,4,25
6477,2015-09-27,4,29
6478,2015-09-28,4,20
6479,2015-09-29,4,24
6480,2015-09-30,4,26
6481,2015-10-01,4,17
6482,2015-10-02,4,23
6483,2015-10-03,4,40
6484,2015-10-04,4,27
6485,2015-10-05,4,17
6486,2015-10-06,4,19
6487,2015-10-07,4,26
6488,2015-10-08,4,25
6489,2015-10-09,4,30
6490,2015-10-10,4,31
6491,2015-10-11,4,37
6492,2015-10-12,4,20
6493,2015-10-13,4,20
6494,2015-10-14,4,24
6495,2015-10-15,4,27
6496,2015-10-16,4,27
6497,2015-10-17,4,27
6498,2015-10-18,4,24
6499,2015-10-19,4,16
6500,2015-10-20,4,20
6501,2015-10-21,4,20
6502,2015-10-22,4,27
6503,2015-10-23,4,25
6504,2015-10-24,4,27
6505,2015-10-25,4,28
6506,2015-10-26,4,22
6507,2015-10-27,4,21
6508,2015-10-28,4,14
6509,2015-10-29,4,23
6510,2015-10-30,4,36
6511,2015-10-31,4,24
6512,2015-11-01,4,33
6513,2015-11-02,4,18
6514,2015-11-03,4,30
6515,2015-11-04,4,28
6516,2015-11-05,4,22
6517,2015-11-06,4,38
6518,2015-11-07,4,27
6519,2015-11-08,4,29
6520,2015-11-09,4,19
6521,2015-11-10,4,27
6522,2015-11-11,4,28
6523,2015-11-12,4,29
6524,2015-11-13,4,28
6525,2015-11-14,4,26
6526,2015-11-15,4,25
6527,2015-11-16,4,25
6528,2015-11-17,4,21
6529,2015-11-18,4,19
6530,2015-11-19,4,26
6531,2015-11-20,4,28
6532,2015-11-21,4,31
6533,2015-11-22,4,39
6534,2015-11-23,4,27
6535,2015-11-24,4,21
6536,2015-11-25,4,24
6537,2015-11-26,4,30
6538,2015-11-27,4,16
6539,2015-11-28,4,30
6540,2015-11-29,4,41
6541,2015-11-30,4,20
6542,2015-12-01,4,20
6543,2015-12-02,4,15
6544,2015-12-03,4,13
6545,2015-12-04,4,17
6546,2015-12-05,4,20
6547,2015-12-06,4,23
6548,2015-12-07,4,15
6549,2015-12-08,4,20
6550,2015-12-09,4,18
6551,2015-12-10,4,12
6552,2015-12-11,4,24
6553,2015-12-12,4,23
6554,2015-12-13,4,24
6555,2015-12-14,4,13
6556,2015-12-15,4,18
6557,2015-12-16,4,15
6558,2015-12-17,4,13
6559,2015-12-18,4,24
6560,2015-12-19,4,18
6561,2015-12-20,4,14
6562,2015-12-21,4,7
6563,2015-12-22,4,17
6564,2015-12-23,4,17
6565,2015-12-24,4,19
6566,2015-12-25,4,20
6567,2015-12-26,4,20
6568,2015-12-27,4,22
6569,2015-12-28,4,15
6570,2015-12-29,4,8
6571,2015-12-30,4,13
6572,2015-12-31,4,16
6573,2016-01-01,4,17
6574,2016-01-02,4,13
6575,2016-01-03,4,31
6576,2016-01-04,4,15
6577,2016-01-05,4,19
6578,2016-01-06,4,18
6579,2016-01-07,4,19
6580,2016-01-08,4,22
6581,2016-01-09,4,19
6582,2016-01-10,4,23
6583,2016-01-11,4,12
6584,2016-01-12,4,21
6585,2016-01-13,4,12
6586,2016-01-14,4,12
6587,2016-01-15,4,12
6588,2016-01-16,4,27
6589,2016-01-17,4,20
6590,2016-01-18,4,20
6591,2016-01-19,4,18
6592,2016-01-20,4,18
6593,2016-01-21,4,21
6594,2016-01-22,4,23
6595,2016-01-23,4,12
6596,2016-01-24,4,30
6597,2016-01-25,4,16
6598,2016-01-26,4,15
6599,2016-01-27,4,20
6600,2016-01-28,4,18
6601,2016-01-29,4,19
6602,2016-01-30,4,22
6603,2016-01-31,4,20
6604,2016-02-01,4,17
6605,2016-02-02,4,13
6606,2016-02-03,4,26
6607,2016-02-04,4,24
6608,2016-02-05,4,31
6609,2016-02-06,4,26
6610,2016-02-07,4,31
6611,2016-02-08,4,11
6612,2016-02-09,4,12
6613,2016-02-10,4,10
6614,2016-02-11,4,23
6615,2016-02-12,4,26
6616,2016-02-13,4,28
6617,2016-02-14,4,22
6618,2016-02-15,4,13
6619,2016-02-16,4,17
6620,2016-02-17,4,14
6621,2016-02-18,4,20
6622,2016-02-19,4,22
6623,2016-02-20,4,29
6624,2016-02-21,4,30
6625,2016-02-22,4,26
6626,2016-02-23,4,13
6627,2016-02-24,4,20
6628,2016-02-25,4,19
6629,2016-02-26,4,23
6630,2016-02-27,4,17
6631,2016-02-28,4,17
6632,2016-02-29,4,23
6633,2016-03-01,4,19
6634,2016-03-02,4,23
6635,2016-03-03,4,20
6636,2016-03-04,4,29
6637,2016-03-05,4,34
6638,2016-03-06,4,34
6639,2016-03-07,4,17
6640,2016-03-08,4,25
6641,2016-03-09,4,24
6642,2016-03-10,4,23
6643,2016-03-11,4,28
6644,2016-03-12,4,25
6645,2016-03-13,4,21
6646,2016-03-14,4,21
6647,2016-03-15,4,26
6648,2016-03-16,4,32
6649,2016-03-17,4,32
6650,2016-03-18,4,28
6651,2016-03-19,4,33
6652,2016-03-20,4,28
6653,2016-03-21,4,18
6654,2016-03-22,4,25
6655,2016-03-23,4,24
6656,2016-03-24,4,18
6657,2016-03-25,4,23
6658,2016-03-26,4,25
6659,2016-03-27,4,29
6660,2016-03-28,4,20
6661,2016-03-29,4,17
6662,2016-03-30,4,24
6663,2016-03-31,4,20
6664,2016-04-01,4,30
6665,2016-04-02,4,32
6666,2016-04-03,4,40
6667,2016-04-04,4,21
6668,2016-04-05,4,20
6669,2016-04-06,4,30
6670,2016-04-07,4,24
6671,2016-04-08,4,30
6672,2016-04-09,4,35
6673,2016-04-10,4,37
6674,2016-04-11,4,22
6675,2016-04-12,4,33
6676,2016-04-13,4,26
6677,2016-04-14,4,33
6678,2016-04-15,4,28
6679,2016-04-16,4,28
6680,2016-04-17,4,32
6681,2016-04-18,4,24
6682,2016-04-19,4,31
6683,2016-04-20,4,33
6684,2016-04-21,4,33
6685,2016-04-22,4,31
6686,2016-04-23,4,39
6687,2016-04-24,4,43
6688,2016-04-25,4,14
6689,2016-04-26,4,32
6690,2016-04-27,4,28
6691,2016-04-28,4,44
6692,2016-04-29,4,34
6693,2016-04-30,4,21
6694,2016-05-01,4,30
6695,2016-05-02,4,24
6696,2016-05-03,4,22
6697,2016-05-04,4,25
6698,2016-05-05,4,37
6699,2016-05-06,4,39
6700,2016-05-07,4,43
6701,2016-05-08,4,34
6702,2016-05-09,4,31
6703,2016-05-10,4,28
6704,2016-05-11,4,35
6705,2016-05-12,4,22
6706,2016-05-13,4,34
6707,2016-05-14,4,31
6708,2016-05-15,4,28
6709,2016-05-16,4,20
6710,2016-05-17,4,27
6711,2016-05-18,4,29
6712,2016-05-19,4,23
6713,2016-05-20,4,35
6714,2016-05-21,4,26
6715,2016-05-22,4,37
6716,2016-05-23,4,33
6717,2016-05-24,4,23
6718,2016-05-25,4,25
6719,2016-05-26,4,33
6720,2016-05-27,4,42
6721,2016-05-28,4,38
6722,2016-05-29,4,39
6723,2016-05-30,4,17
6724,2016-05-31,4,27
6725,2016-06-01,4,32
6726,2016-06-02,4,23
6727,2016-06-03,4,38
6728,2016-06-04,4,43
6729,2016-06-05,4,37
6730,2016-06-06,4,30
6731,2016-06-07,4,30
6732,2016-06-08,4,31
6733,2016-06-09,4,35
6734,2016-06-10,4,25
6735,2016-06-11,4,41
6736,2016-06-12,4,33
6737,2016-06-13,4,31
6738,2016-06-14,4,27
6739,2016-06-15,4,32
6740,2016-06-16,4,33
6741,2016-06-17,4,34
6742,2016-06-18,4,39
6743,2016-06-19,4,43
6744,2016-06-20,4,26
6745,2016-06-21,4,21
6746,2016-06-22,4,38
6747,2016-06-23,4,27
6748,2016-06-24,4,36
6749,2016-06-25,4,47
6750,2016-06-26,4,37
6751,2016-06-27,4,19
6752,2016-06-28,4,23
6753,2016-06-29,4,34
6754,2016-06-30,4,36
6755,2016-07-01,4,42
6756,2016-07-02,4,29
6757,2016-07-03,4,40
6758,2016-07-04,4,29
6759,2016-07-05,4,25
6760,2016-07-06,4,41
6761,2016-07-07,4,33
6762,2016-07-08,4,44
6763,2016-07-09,4,45
6764,2016-07-10,4,36
6765,2016-07-11,4,25
6766,2016-07-12,4,24
6767,2016-07-13,4,29
6768,2016-07-14,4,36
6769,2016-07-15,4,35
6770,2016-07-16,4,43
6771,2016-07-17,4,41
6772,2016-07-18,4,26
6773,2016-07-19,4,29
6774,2016-07-20,4,29
6775,2016-07-21,4,40
6776,2016-07-22,4,29
6777,2016-07-23,4,43
6778,2016-07-24,4,37
6779,2016-07-25,4,23
6780,2016-07-26,4,29
6781,2016-07-27,4,23
6782,2016-07-28,4,39
6783,2016-07-29,4,49
6784,2016-07-30,4,39
6785,2016-07-31,4,45
6786,2016-08-01,4,35
6787,2016-08-02,4,33
6788,2016-08-03,4,27
6789,2016-08-04,4,27
6790,2016-08-05,4,46
6791,2016-08-06,4,35
6792,2016-08-07,4,41
6793,2016-08-08,4,25
6794,2016-08-09,4,24
6795,2016-08-10,4,32
6796,2016-08-11,4,29
6797,2016-08-12,4,36
6798,2016-08-13,4,43
6799,2016-08-14,4,40
6800,2016-08-15,4,27
6801,2016-08-16,4,38
6802,2016-08-17,4,33
6803,2016-08-18,4,34
6804,2016-08-19,4,30
6805,2016-08-20,4,31
6806,2016-08-21,4,47
6807,2016-08-22,4,34
6808,2016-08-23,4,22
6809,2016-08-24,4,26
6810,2016-08-25,4,26
6811,2016-08-26,4,23
6812,2016-08-27,4,26
6813,2016-08-28,4,29
6814,2016-08-29,4,20
6815,2016-08-30,4,18
6816,2016-08-31,4,31
6817,2016-09-01,4,32
6818,2016-09-02,4,33
6819,2016-09-03,4,32
6820,2016-09-04,4,40
6821,2016-09-05,4,25
6822,2016-09-06,4,32
6823,2016-09-07,4,29
6824,2016-09-08,4,36
6825,2016-09-09,4,30
6826,2016-09-10,4,32
6827,2016-09-11,4,37
6828,2016-09-12,4,20
6829,2016-09-13,4,27
6830,2016-09-14,4,31
6831,2016-09-15,4,25
6832,2016-09-16,4,25
6833,2016-09-17,4,32
6834,2016-09-18,4,33
6835,2016-09-19,4,23
6836,2016-09-20,4,29
6837,2016-09-21,4,20
6838,2016-09-22,4,30
6839,2016-09-23,4,21
6840,2016-09-24,4,24
6841,2016-09-25,4,25
6842,2016-09-26,4,26
6843,2016-09-27,4,26
6844,2016-09-28,4,26
6845,2016-09-29,4,35
6846,2016-09-30,4,28
6847,2016-10-01,4,31
6848,2016-10-02,4,31
6849,2016-10-03,4,18
6850,2016-10-04,4,19
6851,2016-10-05,4,27
6852,2016-10-06,4,33
6853,2016-10-07,4,21
6854,2016-10-08,4,32
6855,2016-10-09,4,31
6856,2016-10-10,4,24
6857,2016-10-11,4,23
6858,2016-10-12,4,23
6859,2016-10-13,4,20
6860,2016-10-14,4,33
6861,2016-10-15,4,28
6862,2016-10-16,4,31
6863,2016-10-17,4,16
6864,2016-10-18,4,39
6865,2016-10-19,4,26
6866,2016-10-20,4,31
6867,2016-10-21,4,17
6868,2016-10-22,4,28
6869,2016-10-23,4,23
6870,2016-10-24,4,18
6871,2016-10-25,4,26
6872,2016-10-26,4,23
6873,2016-10-27,4,17
6874,2016-10-28,4,27
6875,2016-10-29,4,27
6876,2016-10-30,4,29
6877,2016-10-31,4,15
6878,2016-11-01,4,24
6879,2016-11-02,4,32
6880,2016-11-03,4,33
6881,2016-11-04,4,38
6882,2016-11-05,4,35
6883,2016-11-06,4,39
6884,2016-11-07,4,34
6885,2016-11-08,4,22
6886,2016-11-09,4,21
6887,2016-11-10,4,34
6888,2016-11-11,4,31
6889,2016-11-12,4,29
6890,2016-11-13,4,40
6891,2016-11-14,4,26
6892,2016-11-15,4,21
6893,2016-11-16,4,20
6894,2016-11-17,4,22
6895,2016-11-18,4,29
6896,2016-11-19,4,37
6897,2016-11-20,4,35
6898,2016-11-21,4,30
6899,2016-11-22,4,38
6900,2016-11-23,4,28
6901,2016-11-24,4,23
6902,2016-11-25,4,29
6903,2016-11-26,4,19
6904,2016-11-27,4,30
6905,2016-11-28,4,34
6906,2016-11-29,4,18
6907,2016-11-30,4,20
6908,2016-12-01,4,21
6909,2016-12-02,4,18
6910,2016-12-03,4,22
6911,2016-12-04,4,27
6912,2016-12-05,4,19
6913,2016-12-06,4,19
6914,2016-12-07,4,23
6915,2016-12-08,4,22
6916,2016-12-09,4,19
6917,2016-12-10,4,20
6918,2016-12-11,4,25
6919,2016-12-12,4,21
6920,2016-12-13,4,14
6921,2016-12-14,4,18
6922,2016-12-15,4,23
6923,2016-12-16,4,31
6924,2016-12-17,4,17
6925,2016-12-18,4,21
6926,2016-12-19,4,15
6927,2016-12-20,4,22
6928,2016-12-21,4,26
6929,2016-12-22,4,26
6930,2016-12-23,4,17
6931,2016-12-24,4,25
6932,2016-12-25,4,25
6933,2016-12-26,4,9
6934,2016-12-27,4,18
6935,2016-12-28,4,10
6936,2016-12-29,4,15
6937,2016-12-30,4,23
6938,2016-12-31,4,26
6939,2017-01-01,4,29
6940,2017-01-02,4,16
6941,2017-01-03,4,19
6942,2017-01-04,4,18
6943,2017-01-05,4,21
6944,2017-01-06,4,16
6945,2017-01-07,4,27
6946,2017-01-08,4,30
6947,2017-01-09,4,12
6948,2017-01-10,4,21
6949,2017-01-11,4,27
6950,2017-01-12,4,22
6951,2017-01-13,4,11
6952,2017-01-14,4,13
6953,2017-01-15,4,20
6954,2017-01-16,4,13
6955,2017-01-17,4,16
6956,2017-01-18,4,22
6957,2017-01-19,4,23
6958,2017-01-20,4,19
6959,2017-01-21,4,31
6960,2017-01-22,4,24
6961,2017-01-23,4,17
6962,2017-01-24,4,23
6963,2017-01-25,4,19
6964,2017-01-26,4,16
6965,2017-01-27,4,24
6966,2017-01-28,4,21
6967,2017-01-29,4,21
6968,2017-01-30,4,11
6969,2017-01-31,4,18
6970,2017-02-01,4,19
6971,2017-02-02,4,23
6972,2017-02-03,4,28
6973,2017-02-04,4,18
6974,2017-02-05,4,29
6975,2017-02-06,4,10
6976,2017-02-07,4,24
6977,2017-02-08,4,16
6978,2017-02-09,4,20
6979,2017-02-10,4,19
6980,2017-02-11,4,25
6981,2017-02-12,4,19
6982,2017-02-13,4,17
6983,2017-02-14,4,19
6984,2017-02-15,4,16
6985,2017-02-16,4,22
6986,2017-02-17,4,23
6987,2017-02-18,4,16
6988,2017-02-19,4,25
6989,2017-02-20,4,14
6990,2017-02-21,4,15
6991,2017-02-22,4,19
6992,2017-02-23,4,20
6993,2017-02-24,4,28
6994,2017-02-25,4,24
6995,2017-02-26,4,20
6996,2017-02-27,4,13
6997,2017-02-28,4,19
6998,2017-03-01,4,20
6999,2017-03-02,4,27
7000,2017-03-03,4,24
7001,2017-03-04,4,28
7002,2017-03-05,4,27
7003,2017-03-06,4,13
7004,2017-03-07,4,26
7005,2017-03-08,4,17
7006,2017-03-09,4,22
7007,2017-03-10,4,32
7008,2017-03-11,4,23
7009,2017-03-12,4,38
7010,2017-03-13,4,20
7011,2017-03-14,4,16
7012,2017-03-15,4,19
7013,2017-03-16,4,18
7014,2017-03-17,4,37
7015,2017-03-18,4,29
7016,2017-03-19,4,27
7017,2017-03-20,4,19
7018,2017-03-21,4,22
7019,2017-03-22,4,19
7020,2017-03-23,4,18
7021,2017-03-24,4,38
7022,2017-03-25,4,34
7023,2017-03-26,4,27
7024,2017-03-27,4,21
7025,2017-03-28,4,29
7026,2017-03-29,4,16
7027,2017-03-30,4,35
7028,2017-03-31,4,35
7029,2017-04-01,4,38
7030,2017-04-02,4,31
7031,2017-04-03,4,21
7032,2017-04-04,4,36
7033,2017-04-05,4,24
7034,2017-04-06,4,32
7035,2017-04-07,4,26
7036,2017-04-08,4,37
7037,2017-04-09,4,38
7038,2017-04-10,4,26
7039,2017-04-11,4,22
7040,2017-04-12,4,20
7041,2017-04-13,4,38
7042,2017-04-14,4,35
7043,2017-04-15,4,41
7044,2017-04-16,4,23
7045,2017-04-17,4,26
7046,2017-04-18,4,31
7047,2017-04-19,4,31
7048,2017-04-20,4,32
7049,2017-04-21,4,33
